"","Reef","Treatment","Genus","Species","Genus.species","Individual","Species.Code","Indiviual.code","Body.length","tile.kind","crown","outside","targetcrevice","opencrevice","othercrevice","Video_code","ColourCode","tile.number","video.length.min.sec.","video.length.min","comment","Area.crown.cm2","Area.target.cm2","Area.other.cm2","Area.open.cm2","Area.outside.cm2","Date","colour","Location","NA"
"1522","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","31",NA,NA,10,"medium crevice",1,0,0,0,0,"red-topleft#11",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","g7",0
"1523","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","31",NA,NA,10,"medium crevice",2,0,0,0,0,"red-topleft#11",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","f8",0
"1524","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","31",NA,NA,10,"medium crevice",0,0,0,1,0,"red-topleft#11",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","e8",0
"1525","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","48",NA,NA,9,"medium crevice",1,0,0,0,0,"red-topleft#11",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","b2",0
"1526","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","48",NA,NA,9,"medium crevice",1,0,0,0,0,"red-topleft#11",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","c3",0
"1527","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","48",NA,NA,9,"medium crevice",2,0,0,0,0,"red-topleft#11",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","d4",0
"1528","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","48",NA,NA,9,"medium crevice",1,0,0,0,0,"red-topleft#11",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","f4",0
"1529","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","48",NA,NA,9,"medium crevice",2,0,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","d4",0
"1530","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","48",NA,NA,9,"medium crevice",0,0,0,0,3,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","d5",0
"1531","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","48",NA,NA,9,"medium crevice",0,3,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h4",0
"1532","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","49",NA,NA,9,"medium crevice",0,0,0,1,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","c8",0
"1533","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","49",NA,NA,9,"medium crevice",0,1,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","d9",0
"1534","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","49",NA,NA,9,"medium crevice",4,0,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","c5",0
"1535","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","49",NA,NA,9,"medium crevice",1,0,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","e3",0
"1536","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","49",NA,NA,9,"medium crevice",2,0,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","f4",0
"1537","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","49",NA,NA,9,"medium crevice",1,0,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","f6",0
"1538","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","49",NA,NA,9,"medium crevice",2,0,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","g7",0
"1539","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","49",NA,NA,9,"medium crevice",0,3,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h6",0
"1540","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","49",NA,NA,9,"medium crevice",1,0,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","g5",0
"1541","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","49",NA,NA,9,"medium crevice",3,0,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","g3",0
"1542","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","49",NA,NA,9,"medium crevice",0,2,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h2",0
"1543","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","32",NA,NA,10,"medium crevice",1,0,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","f8",0
"1544","LighthouseReef",NA,NA,NA,"Zebrasoma scopas","32",NA,NA,10,"medium crevice",1,0,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","g5",0
"1545","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","50",NA,NA,9,"medium crevice",0,3,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h7",0
"1546","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","50",NA,NA,9,"medium crevice",1,0,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","g7",0
"1547","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","50",NA,NA,9,"medium crevice",0,0,3,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","g6",0
"1548","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","50",NA,NA,9,"medium crevice",4,0,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","g5",0
"1549","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","50",NA,NA,9,"medium crevice",0,3,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h6",0
"1550","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","50",NA,NA,9,"medium crevice",7,0,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","g3",0
"1551","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","50",NA,NA,9,"medium crevice",2,0,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","f2",0
"1552","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","50",NA,NA,9,"medium crevice",0,2,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","i6",0
"1553","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","50",NA,NA,9,"medium crevice",1,0,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","f4",0
"1554","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","50",NA,NA,9,"medium crevice",0,9,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h4",0
"1555","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","50",NA,NA,9,"medium crevice",0,1,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","i5",0
"1556","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","50",NA,NA,9,"medium crevice",0,1,0,0,0,"red-topleft#12",NA,"44",NA,5.68,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h3",0
"1557","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","51",NA,NA,9,"medium crevice",0,1,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h3",0
"1558","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","51",NA,NA,9,"medium crevice",0,0,1,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","f3",0
"1559","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","51",NA,NA,9,"medium crevice",3,0,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","d2",0
"1560","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","51",NA,NA,9,"medium crevice",1,0,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","e3",0
"1561","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","51",NA,NA,9,"medium crevice",0,1,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h2",0
"1562","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","40",NA,NA,16,"medium crevice",0,1,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","i8",0
"1563","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","40",NA,NA,16,"medium crevice",0,1,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h6",0
"1564","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","52",NA,NA,10,"medium crevice",2,0,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","c3",0
"1565","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","52",NA,NA,10,"medium crevice",0,0,1,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","d3",0
"1566","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","52",NA,NA,10,"medium crevice",1,0,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","f4",0
"1567","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","52",NA,NA,10,"medium crevice",1,0,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","d2",0
"1568","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","54",NA,NA,9,"medium crevice",2,0,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","c3",0
"1569","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","54",NA,NA,9,"medium crevice",1,0,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","b2",0
"1570","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","42",NA,NA,16,"medium crevice",1,0,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","d6",0
"1571","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","42",NA,NA,16,"medium crevice",1,0,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","b6",0
"1572","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","42",NA,NA,16,"medium crevice",0,1,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","e9",0
"1573","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","42",NA,NA,16,"medium crevice",0,0,0,1,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","e8",0
"1574","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","42",NA,NA,16,"medium crevice",1,0,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","g5",0
"1575","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","42",NA,NA,16,"medium crevice",0,1,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","h2",0
"1576","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","44",NA,NA,16,"medium crevice",0,0,0,1,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","g8",0
"1577","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","55",NA,NA,9,"medium crevice",1,0,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","b2",0
"1578","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","55",NA,NA,9,"medium crevice",1,0,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","c7",0
"1579","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","55",NA,NA,9,"medium crevice",0,0,1,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","d3",0
"1580","LighthouseReef",NA,NA,NA,"Acanthurus nigrofuscus","55",NA,NA,9,"medium crevice",0,1,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","b1",0
"1581","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","45",NA,NA,16,"medium crevice",0,1,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","e9",0
"1582","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","45",NA,NA,16,"medium crevice",0,0,0,1,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","e8",0
"1583","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","45",NA,NA,16,"medium crevice",1,0,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","g3",0
"1584","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","45",NA,NA,16,"medium crevice",1,0,0,0,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","g7",0
"1585","LighthouseReef",NA,NA,NA,"Ctenochaetus striatus","46",NA,NA,16,"medium crevice",0,0,0,1,0,"red-topleft#13",NA,"44",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red","b3",0
"1586","LighthouseReef",NA,NA,NA,NA,NA,NA,NA,NA,"medium crevice",0,0,0,0,0,"control",NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,"19.04.2018","green",NA,0
"1587","LighthouseReef",NA,NA,NA,NA,NA,NA,NA,NA,"medium crevice",0,0,0,0,0,"control",NA,"73",NA,NA,NA,NA,NA,NA,NA,NA,"19.04.2018","yellow",NA,0
"1588","LighthouseReef",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"black-topright#2",NA,NA,NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black",NA,0
"1589","LighthouseReef",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"black-topright#6",NA,NA,NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black",NA,0
"1590","LighthouseReef",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"black-topright#7",NA,NA,NA,5.78,NA,NA,NA,NA,NA,NA,"19.04.2018","black",NA,0
"1591","LighthouseReef",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"nocolour-topleft#1",NA,NA,NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","blank",NA,0
"1592","LighthouseReef",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"nocolour-topleft#10",NA,NA,NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","blank",NA,0
"1593","LighthouseReef",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"nocolour-topleft#3",NA,NA,NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","blank",NA,0
"1594","LighthouseReef",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"nocolour-topleft#4",NA,NA,NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","blank",NA,0
"1595","LighthouseReef",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"nocolour-topleft#5",NA,NA,NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","blank",NA,0
"1596","LighthouseReef",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"nocolour-topleft#6",NA,NA,NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","blank",NA,0
"1597","LighthouseReef",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"nocolour-topleft#7",NA,NA,NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","blank",NA,0
"1598","LighthouseReef",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"nocolour-topleft#8",NA,NA,NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","blank",NA,0
"1599","LighthouseReef",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"red-topleft#7",NA,NA,NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","red",NA,0
"1600","LighthouseReef",NA,NA,NA,NA,NA,NA,NA,NA,"small crevice",0,0,0,0,0,"control",NA,"78",NA,NA,NA,NA,NA,NA,NA,NA,"19.04.2018","green",NA,0
"1601","LighthouseReef",NA,NA,NA,"unident wrasse","1",NA,NA,8,"small crevice",0,1,0,0,0,"black-topright#1",NA,"6",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","h3",0
"1602","LighthouseReef",NA,NA,NA,"Naso lituratus","3",NA,NA,20,"small crevice",1,0,0,0,0,"black-topright#10",NA,"6",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","b2",0
"1603","LighthouseReef",NA,NA,NA,"Naso lituratus","3",NA,NA,20,"small crevice",2,0,0,0,0,"black-topright#10",NA,"6",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","b8",0
"1604","LighthouseReef",NA,NA,NA,"Naso lituratus","4",NA,NA,19,"small crevice",1,0,0,0,0,"black-topright#11",NA,"6",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","b8",0
"1605","LighthouseReef",NA,NA,NA,"Naso lituratus","4",NA,NA,19,"small crevice",0,1,0,0,0,"black-topright#11",NA,"6",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","h2",0
"1606","LighthouseReef",NA,NA,NA,"Naso lituratus","6",NA,NA,20,"small crevice",1,0,0,0,0,"black-topright#12",NA,"6",NA,22.8,NA,NA,NA,NA,NA,NA,"19.04.2018","black","b8",0
"1607","LighthouseReef",NA,NA,NA,"Naso lituratus","6",NA,NA,20,"small crevice",1,0,0,0,0,"black-topright#12",NA,"6",NA,22.8,NA,NA,NA,NA,NA,NA,"19.04.2018","black","d6",0
"1608","LighthouseReef",NA,NA,NA,"Naso lituratus","6",NA,NA,20,"small crevice",1,0,0,0,0,"black-topright#12",NA,"6",NA,22.8,NA,NA,NA,NA,NA,NA,"19.04.2018","black","d8",0
"1609","LighthouseReef",NA,NA,NA,"Naso lituratus","6",NA,NA,20,"small crevice",1,0,0,0,0,"black-topright#12",NA,"6",NA,22.8,NA,NA,NA,NA,NA,NA,"19.04.2018","black","e7",0
"1610","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","1",NA,NA,12,"small crevice",2,0,0,0,0,"black-topright#3",NA,"6",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","b2",0
"1611","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","1",NA,NA,12,"small crevice",4,0,0,0,0,"black-topright#3",NA,"6",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","b8",0
"1612","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","1",NA,NA,12,"small crevice",1,0,0,0,0,"black-topright#3",NA,"6",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","c7",0
"1613","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","1",NA,NA,18,"small crevice",5,0,0,0,0,"black-topright#3",NA,"6",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","d6",0
"1614","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","1",NA,NA,18,"small crevice",1,0,0,0,0,"black-topright#3",NA,"6",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","f2",0
"1615","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","1",NA,NA,18,"small crevice",1,0,0,0,0,"black-topright#3",NA,"6",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","f6",0
"1616","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","1",NA,NA,18,"small crevice",0,4,0,0,0,"black-topright#3",NA,"6",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","h2",0
"1617","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","2",NA,NA,13,"small crevice",3,0,0,0,0,"black-topright#4",NA,"6",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","b2",0
"1618","LighthouseReef",NA,NA,NA,"Chlorurus sordidus","3",NA,NA,13,"small crevice",0,1,0,0,0,"black-topright#4",NA,"6",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","h6",0
"1619","LighthouseReef",NA,NA,NA,"Naso lituratus","1",NA,NA,20,"small crevice",3,0,0,0,0,"black-topright#9",NA,"6",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","b2",0
"1620","LighthouseReef",NA,NA,NA,"Naso lituratus","1",NA,NA,20,"small crevice",1,0,0,0,0,"black-topright#9",NA,"6",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","d8",0
"1621","LighthouseReef",NA,NA,NA,"Naso lituratus","1",NA,NA,20,"small crevice",2,0,0,0,0,"black-topright#9",NA,"6",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","f2",0
"1622","LighthouseReef",NA,NA,NA,"Naso lituratus","1",NA,NA,20,"small crevice",0,1,0,0,0,"black-topright#9",NA,"6",NA,26.08,NA,NA,NA,NA,NA,NA,"19.04.2018","black","h8",0
"1623","LighthouseReef",NA,NA,NA,"Scarus niger","2",NA,NA,24,"small crevice",0,1,0,0,0,"nocolour-topleft#11",NA,"18",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","b1",0
"1624","LighthouseReef",NA,NA,NA,"Scarus niger","2",NA,NA,24,"small crevice",1,0,0,0,0,"nocolour-topleft#11",NA,"18",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","b2",0
"1625","LighthouseReef",NA,NA,NA,"Scarus niger","1",NA,NA,24,"small crevice",1,0,0,0,0,"nocolour-topleft#11",NA,"18",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","b4",0
"1626","LighthouseReef",NA,NA,NA,"Scarus niger","1",NA,NA,24,"small crevice",6,0,0,0,0,"nocolour-topleft#11",NA,"18",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","b6",0
"1627","LighthouseReef",NA,NA,NA,"Scarus niger","1",NA,NA,24,"small crevice",3,0,0,0,0,"nocolour-topleft#11",NA,"18",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","b8",0
"1628","LighthouseReef",NA,NA,NA,"Scarus niger","2",NA,NA,24,"small crevice",0,1,0,0,0,"nocolour-topleft#11",NA,"18",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","c1",0
"1629","LighthouseReef",NA,NA,NA,"Scarus niger","1",NA,NA,24,"small crevice",5,0,0,0,0,"nocolour-topleft#11",NA,"18",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","c5",0
"1630","LighthouseReef",NA,NA,NA,"Scarus niger","1",NA,NA,24,"small crevice",2,0,0,0,0,"nocolour-topleft#11",NA,"18",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","c7",0
"1631","LighthouseReef",NA,NA,NA,"Scarus niger","2",NA,NA,24,"small crevice",0,1,0,0,0,"nocolour-topleft#11",NA,"18",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","d1",0
"1632","LighthouseReef",NA,NA,NA,"Scarus niger","2",NA,NA,24,"small crevice",0,1,0,0,0,"nocolour-topleft#11",NA,"18",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","e1",0
"1633","LighthouseReef",NA,NA,NA,"Scarus niger","2",NA,NA,24,"small crevice",1,0,0,0,0,"nocolour-topleft#11",NA,"18",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","f4",0
"1634","LighthouseReef",NA,NA,NA,"Scarus niger","2",NA,NA,24,"small crevice",4,0,0,0,0,"nocolour-topleft#11",NA,"18",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","f6",0
"1635","LighthouseReef",NA,NA,NA,"Scarus niger","1",NA,NA,24,"small crevice",1,0,0,0,0,"nocolour-topleft#11",NA,"18",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","g5",0
"1636","LighthouseReef",NA,NA,NA,"Scarus niger","2",NA,NA,24,"small crevice",2,0,0,0,0,"nocolour-topleft#11",NA,"18",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","g5",0
"1637","LighthouseReef",NA,NA,NA,NA,NA,NA,NA,NA,"small crevice",0,0,0,0,0,"nocolour-topleft#11",NA,"18",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","g6",0
"1638","LighthouseReef",NA,NA,NA,"Scarus niger","1",NA,NA,24,"small crevice",1,0,0,0,0,"nocolour-topleft#11",NA,"18",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","g7",0
"1639","LighthouseReef",NA,NA,NA,"Scarus niger","2",NA,NA,24,"small crevice",2,0,0,0,0,"nocolour-topleft#11",NA,"18",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","g7",0
"1640","LighthouseReef",NA,NA,NA,"Scarus niger","2",NA,NA,24,"small crevice",0,1,0,0,0,"nocolour-topleft#11",NA,"18",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","h2",0
"1641","LighthouseReef",NA,NA,NA,"Scarus niger","2",NA,NA,24,"small crevice",0,2,0,0,0,"nocolour-topleft#11",NA,"18",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","h6",0
"1642","LighthouseReef",NA,NA,NA,"Scarus niger","1",NA,NA,24,"small crevice",0,1,0,0,0,"nocolour-topleft#11",NA,"18",NA,21.93,NA,NA,NA,NA,NA,NA,"19.04.2018","blank","h8",0
