,Reef,Treatment,Genus,Species,Genus.species,Individual,Species.Code,Indiviual.code,Body.length,tile.kind,crown,outside,targetcrevice,opencrevice,othercrevice,Video_code,ColourCode,tile.number,video.length.min.sec.,video.length.min,comment,Area.crown.cm2,Area.target.cm2,Area.other.cm2,Area.open.cm2,Area.outside.cm2,Date,colour,Location
254,Lighthouse Reef,recruitment,blenny,sp,blenny,55,blen,blen55,3,large crevice,0,21,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
255,Lighthouse Reef,recruitment,blenny,sp,blenny,55,blen,blen55,3,large crevice,1,12,0,0,0,1green3white#5,1 green + 3 white,30,26.05,12.766,,40.32,15.49736,9,18,89.18264,NA,NA,NA
256,Lighthouse Reef,recruitment,blenny,sp,blenny,56,blen,blen56,3,large crevice,26,0,0,0,0,1green3white#5,1 green + 3 white,30,26.05,12.766,,40.32,15.49736,9,18,89.18264,NA,NA,NA
383,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,179,Ctbino,Ctbino179,3,large crevice,3,3,0,0,0,1green3white#6,1 green + 3 white,30,5.45,5.75,,40.32,15.49736,9,18,89.18264,NA,NA,NA
384,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,184,Ctbino,Ctbino184,3,large crevice,7,0,0,1,0,1green3white#6,1 green + 3 white,30,5.45,5.75,,40.32,15.49736,9,18,89.18264,NA,NA,NA
385,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,186,Ctbino,Ctbino186,3,large crevice,0,7,9,0,0,1green3white#6,1 green + 3 white,30,5.45,5.75,,40.32,15.49736,9,18,89.18264,NA,NA,NA
386,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,187,Ctbino,Ctbino187,3,large crevice,0,3,7,0,0,1green3white#6,1 green + 3 white,30,5.45,5.75,,40.32,15.49736,9,18,89.18264,NA,NA,NA
387,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,38,Ctbino,Ctbino38,3,large crevice,0,2,0,0,0,1green3white#1,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
388,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,39,Ctbino,Ctbino39,3,large crevice,2,4,0,0,0,1green3white#1,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
389,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,40,Ctbino,Ctbino40,3,large crevice,3,0,0,0,0,1green3white#1,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
390,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,41,Ctbino,Ctbino41,3,large crevice,0,11,0,0,0,1green3white#1,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
391,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,43,Ctbino,Ctbino43,4,large crevice,3,6,0,5,0,1green3white#1,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
392,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,44,Ctbino,Ctbino44,3,large crevice,6,3,0,0,0,1green3white#1,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
393,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,48,Ctbino,Ctbino48,3,large crevice,0,15,0,0,0,1green3white#2,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
394,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,49,Ctbino,Ctbino49,3,large crevice,0,5,0,0,0,1green3white#2,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
395,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,52,Ctbino,Ctbino52,3,large crevice,0,6,0,0,0,1green3white#2,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
396,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,57,Ctbino,Ctbino57,3,large crevice,0,0,1,0,0,1green3white#2,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
397,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,62,Ctbino,Ctbino62,3,large crevice,0,0,9,0,0,1green3white#3,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
398,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,67,Ctbino,Ctbino67,3,large crevice,3,14,0,0,0,1green3white#3,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
399,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,68,Ctbino,Ctbino68,3,large crevice,2,20,0,0,0,1green3white#3,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
400,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,69,Ctbino,Ctbino69,3,large crevice,0,4,0,4,0,1green3white#3,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
401,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,70,Ctbino,Ctbino70,3,large crevice,0,8,1,0,0,1green3white#3,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
402,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,72,Ctbino,Ctbino72,3,large crevice,1,22,0,1,0,1green3white#3,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
403,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,73,Ctbino,Ctbino73,3,large crevice,2,2,0,3,0,1green3white#3,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
404,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,74,Ctbino,Ctbino74,3,large crevice,0,9,3,0,0,1green3white#3,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
405,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,75,Ctbino,Ctbino75,3,large crevice,1,3,0,1,0,1green3white#3,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
406,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,76,Ctbino,Ctbino76,3,large crevice,7,5,0,10,0,1green3white#3,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
407,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,78,Ctbino,Ctbino78,3,large crevice,0,7,0,6,0,1green3white#3,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
408,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,79,Ctbino,Ctbino79,3,large crevice,2,8,0,0,0,1green3white#3,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
409,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,82,Ctbino,Ctbino82,3,large crevice,2,10,0,1,0,1green3white#3,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
410,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,87,Ctbino,Ctbino87,3,large crevice,4,10,1,0,1,1green3white#3,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
411,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,88,Ctbino,Ctbino88,3,large crevice,0,4,1,4,4,1green3white#3,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
412,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,89,Ctbino,Ctbino89,3,large crevice,0,1,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
413,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,90,Ctbino,Ctbino90,3,large crevice,0,3,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
414,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,91,Ctbino,Ctbino91,3,large crevice,0,7,0,1,1,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
415,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,92,Ctbino,Ctbino92,3,large crevice,3,1,12,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
416,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,93,Ctbino,Ctbino93,3,large crevice,1,11,5,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
417,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,95,Ctbino,Ctbino95,3,large crevice,0,4,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
418,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,97,Ctbino,Ctbino97,3,large crevice,0,9,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
419,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,100,Ctbino,Ctbino100,3,large crevice,0,2,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
420,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,102,Ctbino,Ctbino102,3,large crevice,0,2,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
421,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,103,Ctbino,Ctbino103,3,large crevice,1,12,0,2,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
422,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,104,Ctbino,Ctbino104,3,large crevice,3,0,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
423,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,110,Ctbino,Ctbino110,3,large crevice,0,3,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
424,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,111,Ctbino,Ctbino111,3,large crevice,0,0,5,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
425,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,113,Ctbino,Ctbino113,3,large crevice,0,2,0,2,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
426,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,117,Ctbino,Ctbino117,3,large crevice,1,3,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
427,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,118,Ctbino,Ctbino118,3,large crevice,0,1,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
428,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,119,Ctbino,Ctbino119,3,large crevice,0,9,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
429,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,121,Ctbino,Ctbino121,3,large crevice,0,5,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
430,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,124,Ctbino,Ctbino124,3,large crevice,0,1,13,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
431,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,127,Ctbino,Ctbino127,3,large crevice,1,4,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
432,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,129,Ctbino,Ctbino129,3,large crevice,0,3,3,4,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
433,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,134,Ctbino,Ctbino134,3,large crevice,5,1,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
434,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,136,Ctbino,Ctbino136,3,large crevice,4,0,2,0,3,1green3white#5,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
435,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,138,Ctbino,Ctbino138,3,large crevice,0,0,0,4,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
436,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,149,Ctbino,Ctbino149,3,large crevice,7,0,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
437,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,151,Ctbino,Ctbino151,3,large crevice,4,0,0,3,4,1green3white#5,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
438,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,152,Ctbino,Ctbino152,3,large crevice,8,10,5,0,6,1green3white#5,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
439,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,155,Ctbino,Ctbino155,3,large crevice,3,0,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264,NA,NA,NA
440,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,158,Ctbino,Ctbino158,3,large crevice,0,5,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
441,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,160,Ctbino,Ctbino160,3,large crevice,1,1,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
442,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,161,Ctbino,Ctbino161,3,large crevice,7,0,3,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
443,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,166,Ctbino,Ctbino166,3,large crevice,7,11,0,14,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
444,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,169,Ctbino,Ctbino169,3,large crevice,0,3,0,0,3,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
445,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,170,Ctbino,Ctbino170,3,large crevice,6,0,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
446,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,171,Ctbino,Ctbino171,3,large crevice,0,4,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
447,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,172,Ctbino,Ctbino172,3,large crevice,2,2,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
448,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,173,Ctbino,Ctbino173,3,large crevice,0,7,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
449,Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,175,Ctbino,Ctbino175,3,large crevice,0,2,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264,NA,NA,NA
1277,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,3,NA,NA,18,medium crevice,0,1,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,a1
1278,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,2,NA,NA,8,medium crevice,0,1,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,b1
1279,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,2,NA,NA,8,medium crevice,8,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,b2
1280,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,1,NA,NA,18,medium crevice,0,0,0,1,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,b3
1281,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,medium crevice,1,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,b4
1282,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,8,NA,NA,9,medium crevice,3,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,b6
1283,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,11,NA,NA,8,medium crevice,1,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,b6
1284,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,medium crevice,1,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,b6
1285,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,1,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,b8
1286,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,medium crevice,3,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,b8
1287,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,2,NA,NA,8,medium crevice,4,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,c3
1288,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,7,NA,NA,9,medium crevice,5,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,c3
1289,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,1,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,c5
1290,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,11,NA,NA,8,medium crevice,2,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,c5
1291,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,11,NA,NA,8,medium crevice,2,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,c7
1292,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,7,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,d2
1293,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,10,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,d2
1294,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,11,NA,NA,8,medium crevice,1,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,d2
1295,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,7,NA,NA,9,medium crevice,0,0,2,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,d3
1296,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,6,NA,NA,9,medium crevice,2,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,d4
1297,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,7,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,d4
1298,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,1,NA,NA,9,medium crevice,0,0,0,0,1,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,d5
1299,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,1,NA,NA,9,medium crevice,2,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,d6
1300,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,6,NA,NA,9,medium crevice,3,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,d8
1301,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,1,NA,NA,9,medium crevice,2,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,d8
1302,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,medium crevice,2,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,d8
1303,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,11,NA,NA,8,medium crevice,0,0,0,2,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,e2
1304,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,7,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,e3
1305,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,11,NA,NA,8,medium crevice,1,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,e3
1306,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,11,NA,NA,8,medium crevice,0,0,0,0,1,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,e6
1307,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,1,NA,NA,9,medium crevice,2,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,e7
1308,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,1,NA,NA,18,medium crevice,0,4,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,e9
1309,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,6,NA,NA,9,medium crevice,1,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,f2
1310,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,6,NA,NA,9,medium crevice,4,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,f4
1311,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,7,NA,NA,9,medium crevice,2,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,f4
1312,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,7,NA,NA,9,medium crevice,0,0,0,0,1,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,f5
1313,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,1,NA,NA,18,medium crevice,0,0,0,0,1,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,f5
1314,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,2,NA,NA,8,medium crevice,3,0,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,f8
1315,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,6,NA,NA,9,medium crevice,0,3,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,f9
1316,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,1,NA,NA,18,medium crevice,0,1,0,0,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,f9
1317,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,10,NA,NA,9,medium crevice,0,0,0,1,0,red-topleft#1,NA,44,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,g2
