"","Date","Reef","Video_code","colour","Species","Individual","fishlength.cm","tile.kind","tile.number","Location","Unique.location","number.bites","length.video.h.min.sec","length.video.min","comment","parrot.phase","Tile.kind","Location.kind"
"160","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","4",17,"large crevice","71","f4","71.f4",1,"0:26:05",26.08,"","","large.more","crown"
"161","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","4",17,"large crevice","71","f6","71.f6",1,"0:26:05",26.08,"","","large.more","crown"
"162","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","4",17,"large crevice","71","f8","71.f8",1,"0:26:05",26.08,"","","large.more","crown"
"163","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","4",17,"large crevice","71","g4","71.g4",1,"0:26:05",26.08,"","","large.more","othercrevice"
"164","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","4",17,"large crevice","71","g7","71.g7",1,"0:26:05",26.08,"","","large.more","crown"
"165","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","4",17,"large crevice","71","g2","71.g2",1,"0:26:05",26.08,"","","large.more","opencrevice"
"166","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","4",17,"large crevice","71","g3","71.g3",1,"0:26:05",26.08,"","","large.more","crown"
"167","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","4",17,"large crevice","71","h4","71.h4",1,"0:26:05",26.08,"","","large.more","crown"
"168","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","12",9,"large crevice","71","b7","71.b7",1,"0:26:05",26.08,"","","large.more","crown"
"169","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","13",8,"large crevice","71","h8","71.h8",2,"0:26:05",26.08,"","","large.more","crown"
"170","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","13",8,"large crevice","71","h9","71.h9",1,"0:26:05",26.08,"","","large.more","outside"
"171","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","13",8,"large crevice","71","f8","71.f8",1,"0:26:05",26.08,"","","large.more","crown"
"172","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","14",8,"large crevice","71","b4","71.b4",1,"0:26:05",26.08,"","","large.more","crown"
"173","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","14",8,"large crevice","71","i8","71.i8",2,"0:26:05",26.08,"","","large.more","outside"
"174","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","14",8,"large crevice","71","i7","71.i7",1,"0:26:05",26.08,"","","large.more","outside"
"175","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","14",8,"large crevice","71","h6","71.h6",1,"0:26:05",26.08,"","","large.more","crown"
"176","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","8",14,"large crevice","71","g3","71.g3",1,"0:26:05",26.08,"","","large.more","crown"
"177","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","4",17,"large crevice","71","b2","71.b2",1,"0:26:05",26.08,"","","large.more","crown"
"178","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","4",17,"large crevice","71","c2","71.c2",1,"0:26:05",26.08,"","","large.more","opencrevice"
"179","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","15",10,"large crevice","71","e6","71.e6",1,"0:26:05",26.08,"","","large.more","targetcrevice"
"180","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","15",10,"large crevice","71","b6","71.b6",1,"0:26:05",26.08,"","","large.more","crown"
"181","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","15",10,"large crevice","71","b7","71.b7",1,"0:26:05",26.08,"","","large.more","crown"
"182","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","15",10,"large crevice","71","b9","71.b9",1,"0:26:05",26.08,"","","large.more","outside"
"183","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","15",10,"large crevice","71","a4","71.a4",3,"0:26:05",26.08,"","","large.more","outside"
"184","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","15",10,"large crevice","71","e7","71.e7",2,"0:26:05",26.08,"","","large.more","targetcrevice"
"185","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","15",10,"large crevice","71","d7","71.d7",1,"0:26:05",26.08,"","","large.more","targetcrevice"
"186","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","15",10,"large crevice","71","d8","71.d8",1,"0:26:05",26.08,"","","large.more","crown"
"187","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","15",10,"large crevice","71","b8","71.b8",2,"0:26:05",26.08,"","","large.more","crown"
"188","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","9",13,"large crevice","71","d4","71.d4",2,"0:26:05",26.08,"","","large.more","crown"
"189","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","9",13,"large crevice","71","b4","71.b4",2,"0:26:05",26.08,"","","large.more","crown"
"190","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","9",13,"large crevice","71","c7","71.c7",1,"0:26:05",26.08,"","","large.more","targetcrevice"
"191","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","9",13,"large crevice","71","c4","71.c4",1,"0:26:05",26.08,"","","large.more","crown"
"192","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","4",17,"large crevice","71","f6","71.f6",1,"0:26:05",26.08,"","","large.more","crown"
"193","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","4",17,"large crevice","71","e6","71.e6",1,"0:26:05",26.08,"","","large.more","targetcrevice"
"194","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","4",17,"large crevice","71","b6","71.b6",1,"0:26:05",26.08,"","","large.more","crown"
"195","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","4",17,"large crevice","71","b4","71.b4",1,"0:26:05",26.08,"","","large.more","crown"
"196","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","4",17,"large crevice","71","d2","71.d2",1,"0:26:05",26.08,"","","large.more","crown"
"197","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","16",9,"large crevice","71","d9","71.d9",2,"0:26:05",26.08,"","","large.more","outside"
"198","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","16",9,"large crevice","71","d8","71.d8",2,"0:26:05",26.08,"","","large.more","crown"
"199","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","16",9,"large crevice","71","e8","71.e8",1,"0:26:05",26.08,"","","large.more","crown"
"200","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","16",9,"large crevice","71","d4","71.d4",3,"0:26:05",26.08,"","","large.more","crown"
"201","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","16",9,"large crevice","71","e3","71.e3",2,"0:26:05",26.08,"","","large.more","crown"
"202","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","19",9,"large crevice","71","h2","71.h2",1,"0:26:05",26.08,"","","large.more","crown"
"203","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","4",17,"large crevice","71","h2","71.h2",2,"0:26:05",26.08,"","","large.more","crown"
"204","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","4",17,"large crevice","71","d2","71.d2",1,"0:26:05",26.08,"","","large.more","crown"
"205","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","4",17,"large crevice","71","c3","71.c3",1,"0:26:05",26.08,"","","large.more","crown"
"206","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","4",17,"large crevice","71","b4","71.b4",1,"0:26:05",26.08,"","","large.more","crown"
"207","19.04.2018","LighthouseReef","red-topleft#2","red","Acanthurus nigrofuscus","23",9,"large crevice","71","c4","71.c4",3,"0:26:05",26.08,"","","large.more","crown"
"208","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","12",14,"large crevice","71","f8","71.f8",1,"0:26:05",26.08,"","","large.more","crown"
"209","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","13",14,"large crevice","71","d6","71.d6",1,"0:26:05",26.08,"","","large.more","targetcrevice"
"210","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","13",14,"large crevice","71","f6","71.f6",1,"0:26:05",26.08,"","","large.more","crown"
"211","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","13",14,"large crevice","71","e4","71.e4",1,"0:26:05",26.08,"","","large.more","crown"
"212","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","13",14,"large crevice","71","f2","71.f2",1,"0:26:05",26.08,"","","large.more","crown"
"213","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","14",13,"large crevice","71","b9","71.b9",1,"0:26:05",26.08,"","","large.more","outside"
"214","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","14",13,"large crevice","71","c9","71.c9",1,"0:26:05",26.08,"","","large.more","outside"
"215","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","14",13,"large crevice","71","d9","71.d9",1,"0:26:05",26.08,"","","large.more","outside"
"216","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","14",13,"large crevice","71","e9","71.e9",1,"0:26:05",26.08,"","","large.more","outside"
"217","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","14",13,"large crevice","71","f9","71.f9",1,"0:26:05",26.08,"","","large.more","outside"
"218","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","14",13,"large crevice","71","g9","71.g9",1,"0:26:05",26.08,"","","large.more","outside"
"219","19.04.2018","LighthouseReef","red-topleft#2","red","Ctenochaetus striatus","14",13,"large crevice","71","h9","71.h9",1,"0:26:05",26.08,"","","large.more","outside"
"220","19.04.2018","LighthouseReef","red-topleft#3","red","Zebrasoma scopas","9",9,"large crevice","71","h7","71.h7",1,"0:26:05",26.08,"","","large.more","opencrevice"
"221","19.04.2018","LighthouseReef","red-topleft#3","red","Zebrasoma scopas","10",9,"large crevice","71","b2","71.b2",1,"0:26:05",26.08,"","","large.more","crown"
"222","19.04.2018","LighthouseReef","red-topleft#3","red","Ctenochaetus striatus","15",15,"large crevice","71","h6","71.h6",2,"0:26:05",26.08,"","","large.more","crown"
"223","19.04.2018","LighthouseReef","red-topleft#3","red","Ctenochaetus striatus","15",15,"large crevice","71","h4","71.h4",1,"0:26:05",26.08,"","","large.more","crown"
"224","19.04.2018","LighthouseReef","red-topleft#3","red","Acanthurus nigrofuscus","24",9,"large crevice","71","b3","71.b3",1,"0:26:05",26.08,"","","large.more","opencrevice"
"225","19.04.2018","LighthouseReef","red-topleft#3","red","Zebrasoma scopas","11",9,"large crevice","71","f8","71.f8",2,"0:26:05",26.08,"","","large.more","crown"
"226","19.04.2018","LighthouseReef","red-topleft#3","red","Ctenochaetus striatus","17",16,"large crevice","71","h6","71.h6",1,"0:26:05",26.08,"","","large.more","crown"
"227","19.04.2018","LighthouseReef","red-topleft#3","red","Ctenochaetus striatus","17",16,"large crevice","71","h8","71.h8",1,"0:26:05",26.08,"","","large.more","crown"
"228","19.04.2018","LighthouseReef","red-topleft#3","red","Ctenochaetus striatus","17",16,"large crevice","71","g7","71.g7",1,"0:26:05",26.08,"","","large.more","crown"
"229","19.04.2018","LighthouseReef","red-topleft#3","red","Ctenochaetus striatus","17",16,"large crevice","71","f8","71.f8",1,"0:26:05",26.08,"","","large.more","crown"
"230","19.04.2018","LighthouseReef","red-topleft#3","red","Ctenochaetus striatus","17",16,"large crevice","71","c8","71.c8",1,"0:26:05",26.08,"","","large.more","crown"
"231","19.04.2018","LighthouseReef","red-topleft#3","red","Ctenochaetus striatus","19",16,"large crevice","71","i9","71.i9",1,"0:26:05",26.08,"","","large.more","outside"
"232","19.04.2018","LighthouseReef","red-topleft#3","red","Ctenochaetus striatus","19",16,"large crevice","71","h6","71.h6",1,"0:26:05",26.08,"","","large.more","crown"
"233","19.04.2018","LighthouseReef","red-topleft#3","red","Ctenochaetus striatus","19",16,"large crevice","71","h4","71.h4",2,"0:26:05",26.08,"","","large.more","crown"
"234","19.04.2018","LighthouseReef","red-topleft#3","red","Ctenochaetus striatus","19",16,"large crevice","71","h2","71.h2",3,"0:26:05",26.08,"","","large.more","crown"
"235","19.04.2018","LighthouseReef","red-topleft#3","red","Ctenochaetus striatus","19",16,"large crevice","71","h8","71.h8",1,"0:26:05",26.08,"","","large.more","crown"
"236","19.04.2018","LighthouseReef","red-topleft#3","red","Ctenochaetus striatus","19",16,"large crevice","71","g3","71.g3",1,"0:26:05",26.08,"","","large.more","crown"
"237","19.04.2018","LighthouseReef","red-topleft#3","red","Acanthurus nigrofuscus","26",9,"large crevice","71","b7","71.b7",6,"0:26:05",26.08,"","","large.more","crown"
"238","19.04.2018","LighthouseReef","red-topleft#3","red","Acanthurus nigrofuscus","26",9,"large crevice","71","c4","71.c4",2,"0:26:05",26.08,"","","large.more","crown"
"239","19.04.2018","LighthouseReef","red-topleft#3","red","Acanthurus nigrofuscus","26",9,"large crevice","71","c6","71.c6",1,"0:26:05",26.08,"","","large.more","targetcrevice"
"240","19.04.2018","LighthouseReef","red-topleft#4","red","Ctenochaetus striatus","4",17,"large crevice","71","f2","71.f2",1,"0:26:05",26.08,"","","large.more","crown"
"241","19.04.2018","LighthouseReef","red-topleft#4","red","Ctenochaetus striatus","4",17,"large crevice","71","d2","71.d2",1,"0:26:05",26.08,"","","large.more","crown"
"242","19.04.2018","LighthouseReef","red-topleft#4","red","Ctenochaetus striatus","4",17,"large crevice","71","b2","71.b2",1,"0:26:05",26.08,"","","large.more","crown"
"243","19.04.2018","LighthouseReef","red-topleft#4","red","Ctenochaetus striatus","21",16,"large crevice","71","g7","71.g7",1,"0:26:05",26.08,"","","large.more","crown"
"244","19.04.2018","LighthouseReef","red-topleft#4","red","Ctenochaetus striatus","21",16,"large crevice","71","h6","71.h6",2,"0:26:05",26.08,"","","large.more","crown"
"245","19.04.2018","LighthouseReef","red-topleft#4","red","Ctenochaetus striatus","21",16,"large crevice","71","h4","71.h4",1,"0:26:05",26.08,"","","large.more","crown"
"246","19.04.2018","LighthouseReef","red-topleft#4","red","Ctenochaetus striatus","22",15,"large crevice","72","f2","72.f2",1,"0:26:05",26.08,"","","small","crown"
"247","19.04.2018","LighthouseReef","red-topleft#4","red","Zebrasoma scopas","14",10,"large crevice","71","b6","71.b6",4,"0:26:05",26.08,"","","large.more","crown"
"248","19.04.2018","LighthouseReef","red-topleft#4","red","Zebrasoma scopas","14",10,"large crevice","71","a6","71.a6",2,"0:26:05",26.08,"","","large.more","outside"
"249","19.04.2018","LighthouseReef","red-topleft#4","red","Zebrasoma scopas","14",10,"large crevice","71","c8","71.c8",4,"0:26:05",26.08,"","","large.more","crown"
"250","19.04.2018","LighthouseReef","red-topleft#4","red","Zebrasoma scopas","14",10,"large crevice","71","f2","71.f2",1,"0:26:05",26.08,"","","large.more","crown"
"251","19.04.2018","LighthouseReef","red-topleft#4","red","Zebrasoma scopas","14",10,"large crevice","71","g3","71.g3",3,"0:26:05",26.08,"","","large.more","crown"
"252","19.04.2018","LighthouseReef","red-topleft#4","red","Ctenochaetus striatus","4",17,"large crevice","71","h5","71.h5",3,"0:26:05",26.08,"","","large.more","opencrevice"
"253","19.04.2018","LighthouseReef","red-topleft#4","red","Ctenochaetus striatus","4",17,"large crevice","71","g5","71.g5",2,"0:26:05",26.08,"","","large.more","crown"
"254","19.04.2018","LighthouseReef","red-topleft#4","red","Ctenochaetus striatus","4",17,"large crevice","71","f4","71.f4",2,"0:26:05",26.08,"","","large.more","crown"
"255","19.04.2018","LighthouseReef","red-topleft#4","red","Ctenochaetus striatus","4",17,"large crevice","71","g7","71.g7",2,"0:26:05",26.08,"","","large.more","crown"
"256","19.04.2018","LighthouseReef","red-topleft#4","red","Ctenochaetus striatus","4",17,"large crevice","71","f7","71.f7",1,"0:26:05",26.08,"","","large.more","crown"
"257","19.04.2018","LighthouseReef","red-topleft#4","red","Ctenochaetus striatus","4",17,"large crevice","71","f8","71.f8",2,"0:26:05",26.08,"","","large.more","crown"
"258","19.04.2018","LighthouseReef","red-topleft#4","red","Acanthurus nigrofuscus","28",9,"large crevice","71","h6","71.h6",4,"0:26:05",26.08,"","","large.more","crown"
"259","19.04.2018","LighthouseReef","red-topleft#4","red","Acanthurus nigrofuscus","28",9,"large crevice","71","h8","71.h8",5,"0:26:05",26.08,"","","large.more","crown"
"260","19.04.2018","LighthouseReef","red-topleft#4","red","Acanthurus nigrofuscus","28",9,"large crevice","71","g9","71.g9",1,"0:26:05",26.08,"","","large.more","outside"
"261","19.04.2018","LighthouseReef","red-topleft#4","red","Acanthurus nigrofuscus","28",9,"large crevice","71","g7","71.g7",1,"0:26:05",26.08,"","","large.more","crown"
"262","19.04.2018","LighthouseReef","red-topleft#4","red","Ctenochaetus striatus","24",15,"large crevice","71","f6","71.f6",1,"0:26:05",26.08,"","","large.more","crown"
