Date,Reef,Video_code,colour,Species,Individual,fishlength.cm,tile.kind,tile.number,Location,Unique.location,number.bites,length.video.h:min:sec,length.video.min,comment,parrot.phase
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small crevice,72,c3,72.c3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small crevice,72,b2,72.b2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,27,8,small crevice,72,g1,72.g1,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,27,8,small crevice,72,f2,72.f2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,27,8,small crevice,72,h2,72.h2,8,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,27,8,small crevice,72,g3,72.g3,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,27,8,small crevice,72,h8,72.h8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,27,8,small crevice,72,g7,72.g7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,29,9,small crevice,72,d1,72.d1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,29,9,small crevice,72,c1,72.c1,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,29,9,small crevice,72,b1,72.b1,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,29,9,small crevice,72,a5,72.a5,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,29,9,small crevice,72,b5,72.b5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,29,9,small crevice,72,a3,72.a3,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,29,9,small crevice,72,d2,72.d2,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,29,9,small crevice,72,f2,72.f2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,29,9,small crevice,72,h2,72.h2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,24,15,small crevice,72,g7,72.g7,5,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,24,15,small crevice,72,a8,72.a8,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,24,15,small crevice,72,b8,72.b8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,24,15,small crevice,72,b6,72.b6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,24,15,small crevice,72,f8,72.f8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,24,15,small crevice,72,c8,72.c8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,24,15,small crevice,72,e8,72.e8,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,25,16,small crevice,72,a4,72.a4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,25,16,small crevice,72,a6,72.a6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,25,16,small crevice,72,d8,72.d8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,25,16,small crevice,72,f6,72.f6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,25,16,small crevice,72,f4,72.f4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,25,16,small crevice,72,e3,72.e3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,25,16,small crevice,72,d2,72.d2,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,25,16,small crevice,72,d6,72.d6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,25,16,small crevice,72,b6,72.b6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small crevice,72,h7,72.h7,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small crevice,72,e7,72.e7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small crevice,72,b6,72.b6,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small crevice,72,b4,72.b4,5,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small crevice,72,c5,72.c5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,31,9,small crevice,72,b9,72.b9,5,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,31,9,small crevice,72,b8,72.b8,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,31,9,small crevice,72,c9,72.c9,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,31,9,small crevice,72,d9,72.d9,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,31,9,small crevice,72,f8,72.f8,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,31,9,small crevice,72,g7,72.g7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Zebrasoma scopas,16,10,small crevice,72,g3,72.g3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#4,red,Zebrasoma scopas,16,10,small crevice,72,h4,72.h4,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,32,9,small crevice,72,c8,72.c8,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,32,9,small crevice,72,b8,72.b8,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,32,9,small crevice,72,b6,72.b6,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,26,16,small crevice,72,h1,72.h1,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,26,16,small crevice,72,f1,72.f1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,26,16,small crevice,72,f2,72.f2,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,26,16,small crevice,72,e3,72.e3,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,26,16,small crevice,72,d2,72.d2,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,26,16,small crevice,72,f4,72.f4,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,26,16,small crevice,72,b2,72.b2,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,26,16,small crevice,72,a4,72.a4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,27,16,small crevice,72,a2,72.a2,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,27,16,small crevice,72,c3,72.c3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,27,16,small crevice,72,b4,72.b4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,27,16,small crevice,72,g5,72.g5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,27,16,small crevice,72,d8,72.d8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,27,16,small crevice,72,d4,72.d4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,27,16,small crevice,72,d3,72.d3,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,27,16,small crevice,72,d2,72.d2,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,33,10,small crevice,72,b8,72.b8,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,33,10,small crevice,72,a6,72.a6,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,33,10,small crevice,72,b6,72.b6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,33,10,small crevice,72,b4,72.b4,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,33,10,small crevice,72,c5,72.c5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,33,10,small crevice,72,d2,72.d2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,28,15,small crevice,72,h8,72.h8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,28,15,small crevice,72,b2,72.b2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,34,9,small crevice,72,f2,72.f2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,34,9,small crevice,72,f4,72.f4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,34,9,small crevice,72,d6,72.d6,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,29,16,small crevice,72,a4,72.a4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,29,16,small crevice,72,b8,72.b8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,29,16,small crevice,72,b6,72.b6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,29,16,small crevice,72,f6,72.f6,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,29,16,small crevice,72,f4,72.f4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,29,16,small crevice,72,g3,72.g3,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,29,16,small crevice,72,h2,72.h2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,29,16,small crevice,72,d2,72.d2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,29,16,small crevice,72,f5,72.f5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,35,8,small crevice,72,i3,72.i3,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,35,8,small crevice,72,i2,72.i2,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,35,8,small crevice,72,g1,72.g1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,35,8,small crevice,72,f1,72.f1,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,35,8,small crevice,72,c1,72.c1,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,35,8,small crevice,72,f6,72.f6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Zebrasoma scopas,19,10,small crevice,72,g5,72.g5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Zebrasoma scopas,19,10,small crevice,72,f4,72.f4,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,small crevice,72,h2,72.h2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,small crevice,72,d1,72.d1,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,small crevice,72,c1,72.c1,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,small crevice,72,b1,72.b1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,small crevice,72,d2,72.d2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,small crevice,72,c2,72.c2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,small crevice,72,b4,72.b4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,small crevice,72,b6,72.b6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,small crevice,72,d8,72.d8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,37,10,small crevice,72,c8,72.c8,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,37,10,small crevice,72,d6,72.d6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,37,10,small crevice,72,b6,72.b6,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,37,10,small crevice,72,b2,72.b2,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,38,9,small crevice,72,a3,72.a3,3,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,38,9,small crevice,72,a4,72.a4,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,38,9,small crevice,72,a5,72.a5,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,38,9,small crevice,72,a2,72.a2,3,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,38,9,small crevice,72,a7,72.a7,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,38,9,small crevice,72,b7,72.b7,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,31,14,small crevice,72,d8,72.d8,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,31,14,small crevice,72,c8,72.c8,2,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,31,14,small crevice,72,c7,72.c7,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,small crevice,72,b1,72.b1,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,small crevice,72,c1,72.c1,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,small crevice,72,f1,72.f1,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,small crevice,72,g1,72.g1,2,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,small crevice,72,h1,72.h1,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,small crevice,72,h2,72.h2,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,small crevice,72,g2,72.g2,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Zebrasoma scopas,22,10,small crevice,72,g7,72.g7,3,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,39,9,small crevice,72,f6,72.f6,2,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,39,9,small crevice,72,f4,72.f4,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,39,9,small crevice,72,c8,72.c8,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,39,9,small crevice,72,b6,72.b6,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,39,9,small crevice,72,b4,72.b4,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,39,9,small crevice,72,b2,72.b2,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,small crevice,72,b4,72.b4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,small crevice,72,c3,72.c3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,25,10,small crevice,72,h1,72.h1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,small crevice,72,b2,72.b2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Zebrasoma scopas,29,10,small crevice,72,f2,72.f2,7,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Zebrasoma scopas,29,10,small crevice,72,g5,72.g5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Zebrasoma scopas,31,10,small crevice,72,h3,72.h3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Zebrasoma scopas,33,10,small crevice,72,a7,72.a7,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Zebrasoma scopas,33,10,small crevice,72,c7,72.c7,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Zebrasoma scopas,33,10,small crevice,72,e3,72.e3,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,52,10,small crevice,72,c9,72.c9,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,52,10,small crevice,72,b9,72.b9,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,52,10,small crevice,72,b8,72.b8,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,52,10,small crevice,72,b6,72.b6,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,52,10,small crevice,72,h2,72.h2,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,52,10,small crevice,72,d3,72.d3,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,41,16,small crevice,72,g1,72.g1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,41,16,small crevice,72,f3,72.f3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,41,16,small crevice,72,e3,72.e3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,53,9,small crevice,72,b2,72.b2,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,53,9,small crevice,72,f8,72.f8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,53,9,small crevice,72,g7,72.g7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,54,9,small crevice,72,h4,72.h4,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,42,16,small crevice,72,g7,72.g7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,42,16,small crevice,72,h8,72.h8,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,43,16,small crevice,72,g5,72.g5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,small crevice,72,d2,72.d2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,small crevice,72,d4,72.d4,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,small crevice,72,c3,72.c3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,small crevice,72,e3,72.e3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,small crevice,72,f2,72.f2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,small crevice,72,h2,72.h2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,small crevice,72,e3,72.e3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,small crevice,72,d4,72.d4,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,small crevice,72,b6,72.b6,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,small crevice,72,b4,72.b4,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,56,9,small crevice,72,b8,72.b8,5,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,56,9,small crevice,72,c2,72.c2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,56,9,small crevice,72,b2,72.b2,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small crevice,72,b2,72.b2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small crevice,72,c2,72.c2,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small crevice,72,c3,72.c3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small crevice,72,c5,72.c5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small crevice,72,e7,72.e7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small crevice,72,f2,72.f2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small crevice,72,g2,72.g2,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small crevice,72,h2,72.h2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small crevice,72,g3,72.g3,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small crevice,72,f4,72.f4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small crevice,72,f5,72.f5,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small crevice,72,h6,72.h6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small crevice,72,h4,72.h4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small crevice,72,h3,72.h3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small crevice,72,h6,72.h6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small crevice,72,i5,72.i5,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small crevice,72,f4,72.f4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small crevice,72,d4,72.d4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small crevice,72,b2,72.b2,1,0:26:05,26.08,,
